sample_id,type,site,habitat,lat,long,date,time_collected,volume,start_filtering,end_filtering,interuption,sample_site,dts_m,long_nsp,lat_nsp,GH001,GH002,GH003,GH004,GH005,GH006,GH007,GH008,GH009,GH010,GH011,GH012,GH013,GH014,GH015,GH016,GH017,GH018,GH046,GH047,GH048,GH061,GH062,GH063,GH058,GH059,GH060,GH070,GH071,GH072,GH073,GH074,GH075,GH082,GH083,GH084,GH085,GH086,GH087,GH097,GH098,GH099,GH100,GH101,GH102,GH103,GH104,GH105,GH115,GH116,GH117,GH118,GH119,GH120,GH121,GH122,GH123,GH019,GH020,GH021,GH022,GH023,GH024,GH025,GH026,GH027,GH037,GH038,GH039,GH040,GH041,GH042,GH043,GH044,GH045,GH049,GH050,GH051,GH052,GH053,GH054,GH055,GH056,GH057,GH064,GH065,GH066,GH067,GH068,GH069,GH076,GH077,GH078,GH079,GH080,GH081,GH088,GH089,GH090,GH091,GH092,GH093,GH094,GH095,GH096,GH106,GH107,GH108,GH109,GH110,GH111,GH112,GH113,GH114,GH028,GH029,GH030,GH031,GH032,GH033,GH034,GH035,coast_face
GH096,Nearshore,Englefield Bay,Unvegetated,53.04643,-132.34589023,2019-07-03,06:28:00,1000,8:28,11:27,,Englefield Bay - Rocky,177.1271663331525,-132.3438884205613,53.04539176197849,707597.5269652953,707597.9411788577,707597.9411788577,707535.1299956758,707535.1299956758,707535.1299956758,707521.7746566166,707521.7746566166,707521.7746566166,707505.4781920604,707505.4781920604,707505.4781920604,707356.5665038152,707356.5665038152,707356.5665038152,707337.3238631281,707338.7380766905,707338.7380766905,707293.0395918806,707293.0395918806,707293.0395918806,707290.0812224409,707290.0812224409,707290.4954360033,707307.0517851894,707307.0517851894,707307.0517851894,707266.6548155699,707266.6548155699,707266.6548155699,707246.4832426946,707246.4832426946,707246.4832426946,707202.7847578848,707202.7847578848,707204.6131850097,707311.767513942,707169.8730696396,707169.8730696396,707123.1451475783,707123.1451475783,707123.1451475783,707157.4294188255,707157.4294188255,707157.4294188255,707202.7847578848,707202.7847578848,707202.7847578848,707229.5421171978,707229.5421171978,707229.5421171978,707271.471049386,707271.471049386,707271.471049386,707309.8558256967,707309.8558256967,707309.4416121343,1207325.0665038151,1207325.0665038151,1207325.0665038151,707324.5665038151,707324.5665038151,707324.5665038151,707325.5665038151,707325.5665038151,707325.5665038151,1207313.9954360032,1207313.9954360032,1207313.9954360032,707314.9096495657,707314.9096495657,707314.9096495657,1207313.9954360032,1207313.9954360032,1207313.9954360032,707261.5543105064,707261.5543105064,707261.5543105064,707261.5543105064,707261.5543105064,707261.5543105064,707261.5543105064,707261.5543105064,707261.5543105064,1207262.2969511936,1207262.2969511936,1207262.2969511936,707261.7969511936,707261.7969511936,707261.7969511936,707207.4416121343,707207.4416121343,707207.4416121343,707205.6131850096,707205.6131850096,707205.6131850096,707107.4882933288,707107.4882933288,707107.4882933288,707110.3167204536,707110.3167204536,707110.3167204536,999999.9999999999,999999.9999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH106,Nearshore,Port Louis,Seagrass,53.70727197,-132.94636306,2019-07-04,06:29:00,950,8:16,12:25,,Port Louis - Seagrass,54.56059676715388,-132.94600220740165,53.70771310857136,500586.62193308707,500587.0361466495,500587.0361466495,500524.22496346757,500524.22496346757,500524.22496346757,500510.86962440837,500510.86962440837,500510.86962440837,500494.5731598523,500494.5731598523,500494.5731598523,500306.5832611206,500306.5832611206,500306.5832611206,500325.82590180764,500324.41168824525,500324.41168824525,500282.1345596725,500282.1345596725,500282.1345596725,500279.17619023274,500279.17619023274,500279.5904037951,500296.1467529812,500296.1467529812,500296.1467529812,500255.7497833617,500255.7497833617,500255.7497833617,500235.57821048645,500235.57821048645,500235.57821048645,500191.87972567667,500191.87972567667,500193.7081528014,500300.86248173384,500158.96803743136,500158.96803743136,500098.09797974635,500098.09797974635,500098.09797974635,500063.32842712477,500063.32842712477,500063.32842712477,500030.2989898732,500030.2989898732,500030.2989898732,500027.29898987315,500027.29898987315,500027.29898987315,500066.2989898732,500066.2989898732,500066.2989898732,500104.68376618397,500104.68376618397,500104.2695526216,1000314.161471607,1000314.161471607,1000314.161471607,500313.661471607,500313.661471607,500313.661471607,500314.661471607,500314.661471607,500314.661471607,1000303.090403795,1000303.090403795,1000303.090403795,500304.0046173575,500304.0046173575,500304.0046173575,1000303.090403795,1000303.090403795,1000303.090403795,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,1000251.3919189854,1000251.3919189854,1000251.3919189854,500250.89191898535,500250.89191898535,500250.89191898535,500196.53657992615,500196.53657992615,500196.53657992615,500194.70815280144,500194.70815280144,500194.70815280144,500108.58326112054,500108.58326112054,500108.58326112054,500105.75483399583,500105.75483399583,500105.75483399583,1000107.6690475581,1000107.6690475581,1207216.0715544494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH107,Nearshore,Port Louis,Seagrass,53.70735022,-132.94666674,2019-07-04,06:30:00,1000,8:16,11:59,,Port Louis - Seagrass,56.07274857037596,-132.94622423315107,53.70778047647027,500586.62193308707,500587.0361466495,500587.0361466495,500524.22496346757,500524.22496346757,500524.22496346757,500510.86962440837,500510.86962440837,500510.86962440837,500494.5731598523,500494.5731598523,500494.5731598523,500306.5832611206,500306.5832611206,500306.5832611206,500325.82590180764,500324.41168824525,500324.41168824525,500282.1345596725,500282.1345596725,500282.1345596725,500279.17619023274,500279.17619023274,500279.5904037951,500296.1467529812,500296.1467529812,500296.1467529812,500255.7497833617,500255.7497833617,500255.7497833617,500235.57821048645,500235.57821048645,500235.57821048645,500191.87972567667,500191.87972567667,500193.7081528014,500300.86248173384,500158.96803743136,500158.96803743136,500098.09797974635,500098.09797974635,500098.09797974635,500063.32842712477,500063.32842712477,500063.32842712477,500030.2989898732,500030.2989898732,500030.2989898732,500027.29898987315,500027.29898987315,500027.29898987315,500066.2989898732,500066.2989898732,500066.2989898732,500104.68376618397,500104.68376618397,500104.2695526216,1000314.161471607,1000314.161471607,1000314.161471607,500313.661471607,500313.661471607,500313.661471607,500314.661471607,500314.661471607,500314.661471607,1000303.090403795,1000303.090403795,1000303.090403795,500304.0046173575,500304.0046173575,500304.0046173575,1000303.090403795,1000303.090403795,1000303.090403795,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,1000251.3919189854,1000251.3919189854,1000251.3919189854,500250.89191898535,500250.89191898535,500250.89191898535,500196.53657992615,500196.53657992615,500196.53657992615,500194.70815280144,500194.70815280144,500194.70815280144,500108.58326112054,500108.58326112054,500108.58326112054,500105.75483399583,500105.75483399583,500105.75483399583,1000107.6690475581,1000107.6690475581,1207216.0715544494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH108,Nearshore,Port Louis,Seagrass,53.70745566,-132.94689842,2019-07-04,06:44:00,1000,8:16,10:51,,Port Louis - Seagrass,54.515929834719174,-132.946401897673,53.70784739659091,500586.62193308707,500587.0361466495,500587.0361466495,500524.22496346757,500524.22496346757,500524.22496346757,500510.86962440837,500510.86962440837,500510.86962440837,500494.5731598523,500494.5731598523,500494.5731598523,500306.5832611206,500306.5832611206,500306.5832611206,500325.82590180764,500324.41168824525,500324.41168824525,500282.1345596725,500282.1345596725,500282.1345596725,500279.17619023274,500279.17619023274,500279.5904037951,500296.1467529812,500296.1467529812,500296.1467529812,500255.7497833617,500255.7497833617,500255.7497833617,500235.57821048645,500235.57821048645,500235.57821048645,500191.87972567667,500191.87972567667,500193.7081528014,500300.86248173384,500158.96803743136,500158.96803743136,500098.09797974635,500098.09797974635,500098.09797974635,500063.32842712477,500063.32842712477,500063.32842712477,500030.2989898732,500030.2989898732,500030.2989898732,500027.29898987315,500027.29898987315,500027.29898987315,500066.2989898732,500066.2989898732,500066.2989898732,500104.68376618397,500104.68376618397,500104.2695526216,1000314.161471607,1000314.161471607,1000314.161471607,500313.661471607,500313.661471607,500313.661471607,500314.661471607,500314.661471607,500314.661471607,1000303.090403795,1000303.090403795,1000303.090403795,500304.0046173575,500304.0046173575,500304.0046173575,1000303.090403795,1000303.090403795,1000303.090403795,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,500250.6492782983,1000251.3919189854,1000251.3919189854,1000251.3919189854,500250.89191898535,500250.89191898535,500250.89191898535,500196.53657992615,500196.53657992615,500196.53657992615,500194.70815280144,500194.70815280144,500194.70815280144,500108.58326112054,500108.58326112054,500108.58326112054,500105.75483399583,500105.75483399583,500105.75483399583,1000107.6690475581,1000107.6690475581,1207216.0715544494,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH109,Nearshore,Port Louis,Kelp,53.69754205,-132.97590835,2019-07-04,06:46:00,1000,8:24,10:15,,Port Louis - Kelp,45.60797386240566,-132.97523548340382,53.69763407875867,584.1219330881939,584.5361466505669,584.5361466505669,521.7249634685248,521.7249634685248,521.7249634685248,508.3696244091981,508.3696244091981,508.3696244091981,492.07315985291757,492.07315985291757,492.07315985291757,304.08326112068517,304.08326112068517,304.08326112068517,323.3259018078044,321.9116882454314,321.9116882454314,279.6345596729063,279.6345596729063,279.6345596729063,276.67619023324886,276.67619023324886,277.09040379562197,293.64675298172574,293.64675298172574,293.64675298172574,253.24978336205612,253.24978336205612,253.24978336205612,233.07821048680233,233.07821048680233,233.07821048680233,189.3797256769672,189.3797256769672,191.2081528017134,298.36248173426407,156.46803743153555,156.46803743153555,95.59797974644667,95.59797974644667,95.59797974644667,60.82842712474619,60.82842712474619,60.82842712474619,27.79898987322337,27.79898987322337,27.79898987322337,24.79898987322337,24.79898987322337,24.79898987322337,63.79898987322333,63.79898987322333,63.79898987322333,102.1837661840736,102.1837661840736,101.7695526217005,500311.6614716075,500311.6614716075,500311.6614716075,311.1614716074871,311.1614716074871,311.1614716074871,312.1614716074871,312.1614716074871,312.1614716074871,500300.5904037956,500300.5904037956,500300.5904037956,301.5046173579948,301.5046173579948,301.5046173579948,500300.5904037956,500300.5904037956,500300.5904037956,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,500248.8919189858,500248.8919189858,500248.8919189858,248.39191898578713,248.39191898578713,248.39191898578713,194.0365799264596,194.0365799264596,194.0365799264596,192.20815280171342,192.20815280171342,192.20815280171342,106.08326112068528,106.08326112068528,106.08326112068528,103.25483399593907,103.25483399593907,103.25483399593907,500105.16904755833,500105.16904755833,707213.5715544495,500002.5,500002.5,500002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH110,Nearshore,Port Louis,Kelp,53.69763727,-132.97584171,2019-07-04,06:48:00,1000,8:24,10:13,,Port Louis - Kelp,40.04287391455846,-132.97523548340382,53.69763407875867,584.1219330881939,584.5361466505669,584.5361466505669,521.7249634685248,521.7249634685248,521.7249634685248,508.3696244091981,508.3696244091981,508.3696244091981,492.07315985291757,492.07315985291757,492.07315985291757,304.08326112068517,304.08326112068517,304.08326112068517,323.3259018078044,321.9116882454314,321.9116882454314,279.6345596729063,279.6345596729063,279.6345596729063,276.67619023324886,276.67619023324886,277.09040379562197,293.64675298172574,293.64675298172574,293.64675298172574,253.24978336205612,253.24978336205612,253.24978336205612,233.07821048680233,233.07821048680233,233.07821048680233,189.3797256769672,189.3797256769672,191.2081528017134,298.36248173426407,156.46803743153555,156.46803743153555,95.59797974644667,95.59797974644667,95.59797974644667,60.82842712474619,60.82842712474619,60.82842712474619,27.79898987322337,27.79898987322337,27.79898987322337,24.79898987322337,24.79898987322337,24.79898987322337,63.79898987322333,63.79898987322333,63.79898987322333,102.1837661840736,102.1837661840736,101.7695526217005,500311.6614716075,500311.6614716075,500311.6614716075,311.1614716074871,311.1614716074871,311.1614716074871,312.1614716074871,312.1614716074871,312.1614716074871,500300.5904037956,500300.5904037956,500300.5904037956,301.5046173579948,301.5046173579948,301.5046173579948,500300.5904037956,500300.5904037956,500300.5904037956,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,248.14927829866784,500248.8919189858,500248.8919189858,500248.8919189858,248.39191898578713,248.39191898578713,248.39191898578713,194.0365799264596,194.0365799264596,194.0365799264596,192.20815280171342,192.20815280171342,192.20815280171342,106.08326112068528,106.08326112068528,106.08326112068528,103.25483399593907,103.25483399593907,103.25483399593907,500105.16904755833,500105.16904755833,707213.5715544495,500002.5,500002.5,500002.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH111,Nearshore,Port Louis,Kelp,53.6744113,-132.97599665,2019-07-04,07:03:00,1000,8:24,9:57,,Port Louis - Kelp,640.0340649556978,-132.98388150123296,53.67775069152279,500578.45036021183,500578.8645737742,500578.8645737742,500516.05339059234,500516.05339059234,500516.05339059234,500502.69805153314,500502.69805153314,500502.69805153314,500486.401586977,500486.401586977,500486.401586977,500308.75483399583,500308.75483399583,500308.75483399583,500318.2472580446,500319.661471607,500319.661471607,500273.9629867972,500273.9629867972,500273.9629867972,500271.0046173575,500271.0046173575,500271.41883091984,500287.97518010595,500287.97518010595,500287.97518010595,500247.57821048645,500247.57821048645,500247.57821048645,500227.4066376111,500227.4066376111,500227.4066376111,500183.7081528014,500183.7081528014,500185.53657992615,500292.69090885855,500150.7964645561,500150.7964645561,500089.92640687106,500089.92640687106,500089.92640687106,500055.1568542495,500055.1568542495,500055.1568542495,500025.64213562367,500025.64213562367,500025.64213562367,500026.5416305603,500026.5416305603,500026.5416305603,500068.47056274844,500068.47056274844,500068.47056274844,500106.8553390592,500106.8553390592,500106.4411254969,1000305.9898987317,1000305.9898987317,1000305.9898987317,500305.4898987317,500305.4898987317,500305.4898987317,500306.4898987317,500306.4898987317,500306.4898987317,1000294.9188309199,1000294.9188309199,1000294.9188309199,500295.8330444822,500295.8330444822,500295.8330444822,1000294.9188309199,1000294.9188309199,1000294.9188309199,500242.47770542296,500242.47770542296,500242.47770542296,500242.47770542296,500242.47770542296,500242.47770542296,500242.47770542296,500242.47770542296,500242.47770542296,1000243.22034611,1000243.22034611,1000243.22034611,500242.7203461101,500242.7203461101,500242.7203461101,500188.3650070509,500188.3650070509,500188.3650070509,500186.53657992615,500186.53657992615,500186.53657992615,500100.4116882453,500100.4116882453,500100.4116882453,500097.5832611206,500097.5832611206,500097.5832611206,1000099.497474683,1000099.497474683,1207207.899981574,1000012.242640687,1000012.242640687,1000012.242640687,500009.74264068715,500009.74264068715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH112,Nearshore,Port Louis,Unvegetated,53.70006383,-132.98777193,2019-07-04,07:01:00,1000,8:30,10:16,,Port Louis - Rocky,56.729084750975474,-132.98849938971904,53.70033627897996,583.1219330881939,583.5361466505669,583.5361466505669,520.7249634685248,520.7249634685248,520.7249634685248,507.3696244091981,507.3696244091981,507.3696244091981,491.07315985291757,491.07315985291757,491.07315985291757,303.6690475583121,303.6690475583121,303.6690475583121,322.91168824543126,321.4974746830582,321.4974746830582,278.6345596729063,278.6345596729063,278.6345596729063,275.67619023324886,275.67619023324886,276.090403795622,292.6467529817257,292.6467529817257,292.6467529817257,252.24978336205612,252.24978336205612,252.24978336205612,232.07821048680233,232.07821048680233,232.07821048680233,188.3797256769672,188.3797256769672,190.2081528017134,297.36248173426407,155.46803743153555,155.46803743153555,94.59797974644665,94.59797974644665,94.59797974644665,59.82842712474619,59.82842712474619,59.82842712474619,26.798989873223366,26.798989873223366,26.798989873223366,23.798989873223373,23.798989873223373,23.798989873223373,63.384776310850235,63.384776310850235,63.384776310850235,101.7695526217005,101.7695526217005,101.35533905932739,500310.6614716075,500310.6614716075,500310.6614716075,310.1614716074871,310.1614716074871,310.1614716074871,311.1614716074871,311.1614716074871,311.1614716074871,500299.5904037956,500299.5904037956,500299.5904037956,300.5046173579948,300.5046173579948,300.5046173579948,500299.5904037956,500299.5904037956,500299.5904037956,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,500247.89191898576,500247.89191898576,500247.89191898576,247.39191898578713,247.39191898578713,247.39191898578713,193.0365799264596,193.0365799264596,193.0365799264596,191.2081528017134,191.2081528017134,191.2081528017134,105.08326112068526,105.08326112068526,105.08326112068526,102.25483399593905,102.25483399593905,102.25483399593905,500104.1690475583,500104.1690475583,707212.5715544495,500003.5,500003.5,500003.5,1,1,500008.7426406871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH113,Nearshore,Port Louis,Unvegetated,53.70031403,-132.98763354,2019-07-04,07:02:00,1000,8:30,10:21,,Port Louis - Rocky,54.45931565898799,-132.98844992348077,53.70038280333774,583.1219330881939,583.5361466505669,583.5361466505669,520.7249634685248,520.7249634685248,520.7249634685248,507.3696244091981,507.3696244091981,507.3696244091981,491.07315985291757,491.07315985291757,491.07315985291757,303.6690475583121,303.6690475583121,303.6690475583121,322.91168824543126,321.4974746830582,321.4974746830582,278.6345596729063,278.6345596729063,278.6345596729063,275.67619023324886,275.67619023324886,276.090403795622,292.6467529817257,292.6467529817257,292.6467529817257,252.24978336205612,252.24978336205612,252.24978336205612,232.07821048680233,232.07821048680233,232.07821048680233,188.3797256769672,188.3797256769672,190.2081528017134,297.36248173426407,155.46803743153555,155.46803743153555,94.59797974644665,94.59797974644665,94.59797974644665,59.82842712474619,59.82842712474619,59.82842712474619,26.798989873223366,26.798989873223366,26.798989873223366,23.798989873223373,23.798989873223373,23.798989873223373,63.384776310850235,63.384776310850235,63.384776310850235,101.7695526217005,101.7695526217005,101.35533905932739,500310.6614716075,500310.6614716075,500310.6614716075,310.1614716074871,310.1614716074871,310.1614716074871,311.1614716074871,311.1614716074871,311.1614716074871,500299.5904037956,500299.5904037956,500299.5904037956,300.5046173579948,300.5046173579948,300.5046173579948,500299.5904037956,500299.5904037956,500299.5904037956,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,500247.89191898576,500247.89191898576,500247.89191898576,247.39191898578713,247.39191898578713,247.39191898578713,193.0365799264596,193.0365799264596,193.0365799264596,191.2081528017134,191.2081528017134,191.2081528017134,105.08326112068526,105.08326112068526,105.08326112068526,102.25483399593905,102.25483399593905,102.25483399593905,500104.1690475583,500104.1690475583,707212.5715544495,500003.5,500003.5,500003.5,1,1,500008.7426406871,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH114,Nearshore,Port Louis,Unvegetated,53.7004934,-132.98749306,2019-07-04,07:03:00,1000,8:30,10:18,,Port Louis - Rocky,59.96393831680223,-132.98839924674317,53.70052665428276,583.1219330881939,583.5361466505669,583.5361466505669,520.7249634685248,520.7249634685248,520.7249634685248,507.3696244091981,507.3696244091981,507.3696244091981,491.07315985291757,491.07315985291757,491.07315985291757,303.6690475583121,303.6690475583121,303.6690475583121,322.91168824543126,321.4974746830582,321.4974746830582,278.6345596729063,278.6345596729063,278.6345596729063,275.67619023324886,275.67619023324886,276.090403795622,292.6467529817257,292.6467529817257,292.6467529817257,252.24978336205612,252.24978336205612,252.24978336205612,232.07821048680233,232.07821048680233,232.07821048680233,188.3797256769672,188.3797256769672,190.2081528017134,297.36248173426407,155.46803743153555,155.46803743153555,94.59797974644665,94.59797974644665,94.59797974644665,59.82842712474619,59.82842712474619,59.82842712474619,26.798989873223366,26.798989873223366,26.798989873223366,23.798989873223373,23.798989873223373,23.798989873223373,63.384776310850235,63.384776310850235,63.384776310850235,101.7695526217005,101.7695526217005,101.35533905932739,500310.6614716075,500310.6614716075,500310.6614716075,310.1614716074871,310.1614716074871,310.1614716074871,311.1614716074871,311.1614716074871,311.1614716074871,500299.5904037956,500299.5904037956,500299.5904037956,300.5046173579948,300.5046173579948,300.5046173579948,500299.5904037956,500299.5904037956,500299.5904037956,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,247.14927829866784,500247.89191898576,500247.89191898576,500247.89191898576,247.39191898578713,247.39191898578713,247.39191898578713,193.0365799264596,193.0365799264596,193.0365799264596,191.2081528017134,191.2081528017134,191.2081528017134,105.08326112068526,105.08326112068526,105.08326112068526,102.25483399593905,102.25483399593905,102.25483399593905,500104.1690475583,500104.1690475583,707212.5715544495,500003.5,500003.5,500003.5,1,1,500008.7426406871,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH028,Kelp Restoration,Murchison and Faraday Islands,Inside kelp,52.6156575,-131.43775184,2019-06-26,11:00:00,1000,13:10,14:51,,Murchison and Faraday Islands - Inside kelp,34.52886066318175,-131.43820720650217,52.61579810784306,379.51176003292983,379.9259735953029,379.9259735953029,317.11479041326083,317.11479041326083,317.11479041326083,303.7594513539336,303.7594513539336,303.7594513539336,287.4629867976522,287.4629867976522,287.4629867976522,30.242640687119284,30.242640687119284,30.242640687119284,13.485281374238571,14.071067811865476,14.071067811865476,70.88225099390853,70.88225099390853,70.88225099390853,103.49747468305829,103.49747468305829,104.49747468305829,121.05382386916233,121.05382386916233,121.05382386916233,102.05382386916243,102.05382386916243,102.05382386916243,84.91168824543142,84.91168824543142,84.91168824543142,126.02438661763965,126.02438661763965,125.02438661763965,21.142135623730947,163.03657992645955,163.03657992645955,219.80613254816018,219.80613254816018,219.80613254816018,254.57568516986078,254.57568516986078,254.57568516986078,304.61731573020273,304.61731573020273,304.61731573020273,318.2548339959386,318.2548339959386,318.2548339959386,284.6274169979695,284.6274169979695,284.6274169979695,234.62741699796962,234.62741699796962,234.2132034355965,500006.7426406871,500006.7426406871,500006.7426406871,6.242640687119285,6.242640687119285,6.242640687119285,5.828427124746191,5.828427124746191,5.828427124746191,500025.813708499,500025.813708499,500025.813708499,25.89949493661166,25.89949493661166,25.89949493661166,500025.813708499,500025.813708499,500025.813708499,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,500093.06854249496,500093.06854249496,500093.06854249496,92.56854249492383,92.56854249492383,92.56854249492383,130.68124086713203,130.68124086713203,130.68124086713203,128.26702730475895,128.26702730475895,128.26702730475895,221.3208511739216,221.3208511739216,221.3208511739216,218.49242404917538,218.49242404917538,218.49242404917538,500220.40663761157,500220.40663761157,707328.8091445026,500317.9041122946,500317.9041122946,500317.9041122946,315.40411229460653,315.40411229460653,500309.7325394194,314.40411229460653,314.40411229460653,314.40411229460653,NA,NA,NA,NA,NA,NA,NA,NA,east
GH029,Kelp Restoration,Murchison and Faraday Islands,Inside kelp,52.61521175,-131.43741614,2019-06-26,11:01:00,900,13:10,14:51,,Murchison and Faraday Islands - Inside kelp,37.96861136057735,-131.4370698630385,52.61494317816,379.51176003292983,379.9259735953029,379.9259735953029,317.11479041326083,317.11479041326083,317.11479041326083,303.7594513539336,303.7594513539336,303.7594513539336,287.4629867976522,287.4629867976522,287.4629867976522,30.242640687119284,30.242640687119284,30.242640687119284,13.485281374238571,14.071067811865476,14.071067811865476,70.88225099390853,70.88225099390853,70.88225099390853,103.49747468305829,103.49747468305829,104.49747468305829,121.05382386916233,121.05382386916233,121.05382386916233,102.05382386916243,102.05382386916243,102.05382386916243,84.91168824543142,84.91168824543142,84.91168824543142,126.02438661763965,126.02438661763965,125.02438661763965,21.142135623730947,163.03657992645955,163.03657992645955,219.80613254816018,219.80613254816018,219.80613254816018,254.57568516986078,254.57568516986078,254.57568516986078,304.61731573020273,304.61731573020273,304.61731573020273,318.2548339959386,318.2548339959386,318.2548339959386,284.6274169979695,284.6274169979695,284.6274169979695,234.62741699796962,234.62741699796962,234.2132034355965,500006.7426406871,500006.7426406871,500006.7426406871,6.242640687119285,6.242640687119285,6.242640687119285,5.828427124746191,5.828427124746191,5.828427124746191,500025.813708499,500025.813708499,500025.813708499,25.89949493661166,25.89949493661166,25.89949493661166,500025.813708499,500025.813708499,500025.813708499,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,500093.06854249496,500093.06854249496,500093.06854249496,92.56854249492383,92.56854249492383,92.56854249492383,130.68124086713203,130.68124086713203,130.68124086713203,128.26702730475895,128.26702730475895,128.26702730475895,221.3208511739216,221.3208511739216,221.3208511739216,218.49242404917538,218.49242404917538,218.49242404917538,500220.40663761157,500220.40663761157,707328.8091445026,500317.9041122946,500317.9041122946,500317.9041122946,315.40411229460653,315.40411229460653,500309.7325394194,314.40411229460653,314.40411229460653,314.40411229460653,0,NA,NA,NA,NA,NA,NA,NA,east
GH030,Kelp Restoration,Murchison and Faraday Islands,Inside kelp,52.61533475,-131.43696067,2019-06-26,11:04:00,1000,13:10,14:55,,Murchison and Faraday Islands - Inside kelp,30.209569364354795,-131.4367687784211,52.615089684527725,379.51176003292983,379.9259735953029,379.9259735953029,317.11479041326083,317.11479041326083,317.11479041326083,303.7594513539336,303.7594513539336,303.7594513539336,287.4629867976522,287.4629867976522,287.4629867976522,30.242640687119284,30.242640687119284,30.242640687119284,13.485281374238571,14.071067811865476,14.071067811865476,70.88225099390853,70.88225099390853,70.88225099390853,103.49747468305829,103.49747468305829,104.49747468305829,121.05382386916233,121.05382386916233,121.05382386916233,102.05382386916243,102.05382386916243,102.05382386916243,84.91168824543142,84.91168824543142,84.91168824543142,126.02438661763965,126.02438661763965,125.02438661763965,21.142135623730947,163.03657992645955,163.03657992645955,219.80613254816018,219.80613254816018,219.80613254816018,254.57568516986078,254.57568516986078,254.57568516986078,304.61731573020273,304.61731573020273,304.61731573020273,318.2548339959386,318.2548339959386,318.2548339959386,284.6274169979695,284.6274169979695,284.6274169979695,234.62741699796962,234.62741699796962,234.2132034355965,500006.7426406871,500006.7426406871,500006.7426406871,6.242640687119285,6.242640687119285,6.242640687119285,5.828427124746191,5.828427124746191,5.828427124746191,500025.813708499,500025.813708499,500025.813708499,25.89949493661166,25.89949493661166,25.89949493661166,500025.813708499,500025.813708499,500025.813708499,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,73.25483399593902,500093.06854249496,500093.06854249496,500093.06854249496,92.56854249492383,92.56854249492383,92.56854249492383,130.68124086713203,130.68124086713203,130.68124086713203,128.26702730475895,128.26702730475895,128.26702730475895,221.3208511739216,221.3208511739216,221.3208511739216,218.49242404917538,218.49242404917538,218.49242404917538,500220.40663761157,500220.40663761157,707328.8091445026,500317.9041122946,500317.9041122946,500317.9041122946,315.40411229460653,315.40411229460653,500309.7325394194,314.40411229460653,314.40411229460653,314.40411229460653,0,0,NA,NA,NA,NA,NA,NA,east
